0.334374914595014  -0.6999050483511712  0.19368272246669066  -0.32111720144316286  -0.06376386120527335  -0.06162475392685405  -0.24308375611547506  0.13680912643918924  -0.24582468228500512  -0.4903424046521671  
-0.1146986691939244  0.03623348902952712  -0.7066842389880648  0.23058219622604997  -0.41623565707378435  0.3051083947769408  -0.7870658003501102  -0.15465995732471008  0.09102243361653045  -0.1399609108922088  
-0.17483747571341426  -0.4373488866590209  0.28061684007181614  -1.0189410809488975  0.4096910060857343  -0.5063121323472007  -0.07371077648641988  -0.2075412494625012  -0.10077366664212009  0.08917132958074146  
0.32831621519383397  -0.5730713403741591  -0.31023305901137843  0.3343596576533767  -0.9086996920984673  0.20450608569594442  -0.16457566815230196  -0.2089009063715245  0.029752668581307602  -0.4923605387600741  
0.1277840323787719  -0.27857041567910196  -0.09103579428278347  -0.987809855622353  0.43081626138251744  -0.38918724020597995  -0.1585951022683662  -0.07348452468363198  -0.4141828488525517  -0.0076518261043515  
0.221199894584993  -0.39679329732856444  -0.11065706494268218  -0.28908954609101567  0.24518659562396228  -0.6630912699482723  0.13116218472794147  -0.0026354726862142797  -0.5434552989545314  -0.1231076365957392  
-0.7913645102907522  0.17995808019498874  0.052223933155616895  -0.39863830888018015  -0.10186158509055258  -0.19235895391040253  -0.041129597826130494  0.030471567758757916  -0.2307968257077228  0.05110200107496431  
-0.9238843925055795  -0.10443491198854978  -0.12030446594529237  0.01608605027068044  -0.6109190662232963  0.35645470868825296  -0.4157763437462727  -0.12826326057662157  -1.1472764080198743  0.5719731968421151  
-0.20403309450170715  0.15194902325470597  -0.4305885090009982  0.1602000178029259  -0.46680279135258107  -0.23751350668916194  0.29249261802608817  -0.5103285168684852  -0.08436092489395633  -0.10610995968553022  
-0.11313550452513366  -0.03465014468260036  0.0041530527299633024  -0.4626590269161905  0.177624357368711  -0.2470551421679642  -0.25480994326984063  0.0935171907338272  -0.12329694071803055  -0.21749491187144543  
-0.007042222825181547  -0.010803702189846373  -0.10883229069346143  -0.3307994112745695  0.13861556879479187  -0.9840148642002707  0.5415701458027156  -1.1490875368631759  0.08599225413252892  -0.28051798384763665  
0.7282378568306092  -2.2992558291816154  -0.24874423644582744  0.2183275313185743  -0.34269105982774595  -0.10167813973574825  0.039378826685090164  -0.15234401997271035  -0.1382527140116601  -1.664700354619046  
0.11327209246221806  0.07776335134649259  -0.3549008244943358  -0.08458067152604833  -0.825596523331228  0.5440656186062228  -1.4130414247579313  0.2768956111732111  -0.20596299670037982  -0.5791897079834507  
-0.826877301454025  0.30212639109993544  -0.4420922343695669  -0.04156322331563826  -0.17389832981114417  -0.4030140878696481  0.4175572340465719  -0.8645731382798698  -0.44411901069298604  0.3543839621068478  
-0.1711533764861602  -0.14592814158973372  0.03583947813090796  -0.19757589996514438  -0.009955138082621412  -0.14178225735697053  -0.2534181337103887  -0.021134459039440664  0.018232743845614113  -0.1841979150087295  
-0.9372866743527647  0.43000448964734755  -0.3878784551973494  -0.19079984417920143  -0.12061583725664596  -0.27400568970937134  0.2703147994886728  -1.0251064859390089  0.42916886948693017  -0.5287325631484887  
-0.3325209988723816  0.08300416010443344  -0.06566473126400366  -1.277676591100679  0.4355864451504266  -0.2693555497779603  -0.3203225010930328  -0.11542932399337823  -0.20659374057506735  0.1222773164329073  
-0.19106602264683448  0.02553481857655454  0.005740885655932406  -0.642336256292476  0.37725834604927455  -0.7314340374779372  0.28371315346114817  -2.8250765365897887  0.7491412082554578  -1.8444693365922575  
-0.020041727208266056  -0.3518383404829956  0.15636012994789772  -0.26535896547179955  -0.3265429552610103  0.06360987236296434  0.059203507761541915  -0.44163204063259515  -0.08927824681337912  -0.03536697975677121  
-0.22749895699096842  -0.15247690883597886  0.11133417781081902  -0.5663166801556878  0.2498132035665531  -0.44547727130526227  -0.007379186739041784  -0.024123682025553192  -0.31435385129649235  0.09623868255421522  
-0.7228084627564608  -0.23731320282829552  -0.1535078752649515  -0.18926839987323432  -0.018958943342996974  0.08520288459535995  -0.29681235625233965  -0.05830914892498475  -1.4572431309698501  0.581763896011203  
-1.6347173624604467  0.6493059108636434  -1.4752531794625734  0.12871120156117347  -0.15786290375407155  -0.02634097274107499  -0.10251592170035302  -0.8991245484711909  0.5077440661703047  -0.6282850646330738  
0.5244097680430666  -1.0427955133291433  -0.04037158023024955  -0.11695653686141755  -0.010691600770099424  -0.01063122743888699  -1.0487552615757687  0.5719527846950884  -1.2887141323439864  -0.6365636219554743  
-2.143710560194901  0.6450522272982223  -1.0353435250950367  -0.1935574937838675  -0.1539884115228492  0.08122324824534788  -0.30124654230272363  0.17568125283302505  -0.6732544213780262  0.35748227328024956  
