0.2031992629570885  -0.38376675412023764  0.08211535676261392  0.1656275764190209  -0.3214559091567037  0.038834179310652236  
-2.1097184354085776  -0.12043499213564758  0.36495488636030826  -0.2042932528446476  -1.8931801639601948  0.7540675911683661  
0.2886683520713748  -0.11244872698189337  -0.19967442798251417  0.1554505801838628  0.0630270205237394  -0.42434874797330524  
0.0781304020096631  -0.10571440073467203  0.18305753607851222  -0.34231798372132516  0.240623680484774  -0.1895354433837362  
-0.03615809338011244  -0.05127586736725259  0.0956467676659398  -0.07341007251171046  -0.014792041031357167  0.06313343986998207  
0.730687827270249  -2.061362027412801  0.15908522641111922  0.14975864949595455  0.030319968998974683  -1.6548391983468933  
-1.243442726286178  0.6594847497813365  -1.5592320137073457  0.28102421237036596  -0.06252042758090329  0.17982044684147058  
0.03522098120189979  -0.002776231197182649  -0.029474590129540162  0.02637464744873921  0.006334966654909074  -0.038914136012316164  
0.11795775013694736  -0.061835561827939006  0.11698381749064247  -0.3080823627023213  0.28400240333150306  -0.3095267199508447  
0.19926572620628924  -0.35342082521077023  0.2641776816155008  -0.26642112947359287  0.14425745402486936  -0.16375801815677832  
